conversation_id,title,create_time,update_time,default_model_slug,message_count,user_message_count,assistant_message_count,attachment_reference_count,is_archived,is_starred,memory_scope,source_chunk
67ec8496-7358-800e-a45a-4471cfafaa94,Asking Her Out Tips,2025-04-02T00:28:12.269109+00:00,2025-04-02T00:28:14.839302+00:00,auto,2,1,1,0,False,,global_enabled,conversations-001(2).json
67ec84d1-1904-800e-befc-c3c5953af06f,Flirting Approaches Explained,2025-04-02T00:29:05.274422+00:00,2025-04-02T03:14:38.224127+00:00,auto,6,3,3,0,False,,global_enabled,conversations-001(2).json
67ed914f-e4f4-800e-9a0a-3ac4cd91f756,Rep Strategy for Approaching,2025-04-02T19:34:40.322739+00:00,2025-04-02T19:34:48.292850+00:00,auto,2,1,1,0,False,,global_enabled,conversations-001(2).json
67f2d435-c188-800e-b97a-c912312c980b,Attraction Building Advice,2025-04-06T19:21:26.303708+00:00,2025-04-07T12:56:16.342742+00:00,auto,12,6,6,0,False,,global_enabled,conversations-001(2).json
67f69b0b-0e00-800e-915a-26bb6b123eb0,Reengage convo advice,2025-04-09T16:06:35.809064+00:00,2025-04-09T18:25:58.501736+00:00,auto,18,9,9,0,False,,global_enabled,conversations-001(2).json
67f6c020-77b8-800e-b718-ea17c2a3e060,Cashier Staring Vibes,2025-04-09T18:44:49.166549+00:00,2025-04-10T20:15:03.123611+00:00,auto,6,3,3,0,False,,global_enabled,conversations-001(2).json
67fb0b0d-c4a4-800e-b4ca-20fb04088f0b,Funny comeback request,2025-04-13T00:53:34.011519+00:00,2025-04-13T00:54:29.028489+00:00,auto,6,3,3,0,False,,global_enabled,conversations-001(2).json
68039108-c204-800e-a9df-2a8b1dbf4616,Tattoo design request,2025-04-19T12:03:20.878012+00:00,2025-04-19T20:37:15.371631+00:00,auto,3,3,0,1,False,,global_enabled,conversations-001(2).json
681a8929-1004-800e-8b1e-37577a9ddd79,Building Attraction Through Interaction,2025-05-06T22:11:53.651118+00:00,2025-05-06T22:28:17.856309+00:00,gpt-4o,10,5,5,0,False,,project_enabled,conversations-001(2).json
681a9d96-7bf0-800e-9bd2-e7556af02487,File Upload Instructions,2025-05-06T23:39:03.215194+00:00,2025-05-06T23:39:07.485099+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
681a9e4f-65c8-800e-9e19-0793625a8dda,Astrology Love Life Analysis,2025-05-06T23:42:07.832160+00:00,2025-05-06T23:44:24.301153+00:00,gpt-4o,4,2,2,0,False,,project_enabled,conversations-001(2).json
681aa37b-8db8-800e-9cd4-13ad9bc10686,ISTQB exam prep tips,2025-05-07T00:04:12.199632+00:00,2025-05-07T00:29:01.691476+00:00,gpt-4o,12,6,6,0,False,,project_enabled,conversations-001(2).json
681e6011-1a04-800e-aebc-a182cd6fd0a2,Responses to Appreciation,2025-05-09T20:05:37.422256+00:00,2025-05-09T20:05:45.185804+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68223567-1a84-800e-8858-ab14d3a16948,Supportive Yet Attractive Response,2025-05-12T17:52:39.556165+00:00,2025-05-13T12:48:24.578729+00:00,gpt-4o,16,8,8,0,False,,project_enabled,conversations-001(2).json
6822376e-2500-800e-ad90-f216d8a18cb9,Test Case Rewrite Assistance,2025-05-12T18:01:18.384764+00:00,2025-05-22T19:56:18.178734+00:00,gpt-4o,26,13,13,1,False,,global_enabled,conversations-001(2).json
68224548-f248-800e-b745-fba1904c79fc,Subtle Conflict Creation Tips,2025-05-12T19:00:25.224301+00:00,2025-05-12T19:00:39.796461+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68247c1f-a728-800e-9c57-d5f7ea0c67f4,Bipolar Feature Release Dilemma,2025-05-14T11:18:55.822047+00:00,2025-05-15T00:03:53.664018+00:00,gpt-4o-mini,28,14,14,0,False,,global_enabled,conversations-001(2).json
682760ca-93bc-800e-bc43-0beffe9b36af,Tech Frustration Vent,2025-05-16T15:59:06.844607+00:00,2025-05-16T15:59:16.729129+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6828972a-0e18-800e-8a32-e5eaf8a80f5b,Confluence Data Extraction Script,2025-05-17T14:03:22.160463+00:00,2025-05-17T15:28:23.255435+00:00,gpt-4o,8,4,4,0,False,,global_enabled,conversations-001(2).json
68294308-3fe0-800e-a3dd-be9d7c37700c,MiG-21 Activation Registry Fix,2025-05-18T02:16:40.356354+00:00,2025-05-18T02:16:47.370835+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6829e95d-7ba8-800e-8fed-dc32d06b5e8c,Velvet Room Roleplay,2025-05-18T14:06:21.757192+00:00,2025-05-18T14:06:54.107365+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
682c9c4b-f6ac-800e-8829-531c8a594def,Orthanc DICOM Port Conflict,2025-05-20T15:14:20.214227+00:00,2025-05-22T12:35:35.376832+00:00,gpt-4o,44,22,22,2,False,,global_enabled,conversations-001(2).json
682dead4-e314-800e-8ba8-95d39a3bb13e,Celebrity Look-Alike Analysis,2025-05-21T15:01:41.152667+00:00,2025-05-21T15:02:18.957278+00:00,gpt-4o,4,2,2,0,False,,project_enabled,conversations-001(2).json
682df204-1b94-800e-af46-0c724f02dde7,Lua Scripting Interface Overview,2025-05-21T15:32:20.475708+00:00,2025-05-21T15:33:03.899906+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
682f1f4d-4424-800e-a120-28a78e981c32,Mechanical Engineering Zoo Jobs,2025-05-22T12:57:49.987259+00:00,2025-05-22T12:58:10.120642+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68306568-1634-800e-9c6d-6e455d317dda,Requirement Example Assistance,2025-05-23T12:09:12.446052+00:00,2025-05-23T12:10:06.870369+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
68348428-5700-800e-a4a2-7c0106b143de,Too Sterile Video Game,2025-05-26T15:09:28.955678+00:00,2025-05-26T15:09:43.083460+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6835f0c6-8988-800e-8b83-f0d0b131aecc,Stabilizer Power Test Steps,2025-05-27T17:05:11.161078+00:00,2025-05-27T19:30:36.242916+00:00,gpt-4o,11,6,5,0,False,,global_enabled,conversations-001(2).json
683753b8-d598-800e-a23f-ba0e16509d97,MB to GB Conversion,2025-05-28T18:19:37.127434+00:00,2025-05-28T18:19:43.467851+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6840351b-ae8c-800e-a747-a933e3f18a59,Script renewal request humor,2025-06-04T11:59:23.988197+00:00,2025-06-04T12:00:02.710999+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
68404b89-b4d4-800e-9c61-293a796e7c6a,Pilot Document Review Request,2025-06-04T13:35:05.874666+00:00,2025-06-04T13:35:24.250144+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68418b82-3280-800e-8579-d4f00ed39061,Test Case Merging Help,2025-06-05T12:20:18.531454+00:00,2025-06-05T12:32:02.017211+00:00,gpt-4o,10,5,5,1,False,,global_enabled,conversations-001(2).json
6841ab93-3a28-800e-8cef-f1e8026d3392,Document Edit Request,2025-06-05T14:37:07.549245+00:00,2025-06-05T14:41:04.478481+00:00,gpt-4o,4,2,2,1,False,,global_enabled,conversations-001(2).json
6841b01c-0700-800e-bac8-1eba62322279,Disk Space Alert Test,2025-06-05T14:56:28.487988+00:00,2025-06-05T16:06:17.469557+00:00,gpt-4o,7,3,4,1,False,,global_enabled,conversations-001(2).json
684248ab-4268-800e-bd0a-376a521db321,Jira Ticket Creation Assistance,2025-06-06T01:47:23.409883+00:00,2025-06-06T02:02:45.047945+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
6842d465-ee04-800e-bf15-c0a82e6261a8,Meeting Rescheduling Request,2025-06-06T11:43:34.974817+00:00,2025-06-06T11:44:57.013695+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
6843359d-e2f4-800e-8cd2-e7f5d7b0a167,Requirement Description Improvement,2025-06-06T18:38:22.041122+00:00,2025-06-06T18:42:41.630129+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6846d897-cde8-800e-86c7-aefd50ba11c4,CT scan radiation exposure,2025-06-09T12:50:32.177944+00:00,2025-06-09T12:58:10.259463+00:00,gpt-4o,24,12,12,12,False,,global_enabled,conversations-001(2).json
6848292e-332c-800e-9b7f-dff7a8aafb96,Referral for Colleagues,2025-06-10T12:46:38.362952+00:00,2025-06-10T12:49:00.825422+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
68530d67-7a84-800e-98f4-28b07bd1ac66,HR-approved Workplace Humor,2025-06-18T19:03:03.822321+00:00,2025-06-18T19:03:30.792769+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
685ab8cf-43b8-800e-8a4e-503bd771e93c,Fire Extinguisher Types A and C,2025-06-24T14:40:15.434178+00:00,2025-06-24T14:46:04.387950+00:00,gpt-4o,10,5,5,5,False,,global_enabled,conversations-001(2).json
685b0a75-a594-800e-a4e3-ff7bacce39ba,Flight Simulator Chair Plans,2025-06-24T20:28:37.760543+00:00,2025-06-25T23:07:42.144084+00:00,gpt-4o,46,23,23,7,False,,project_enabled,conversations-001(2).json
685bfc7e-2594-800e-8774-e0bacde52eec,Time Tracking Request Humor,2025-06-25T13:41:18.286241+00:00,2025-06-25T13:49:32.945480+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
685c25be-49e8-800e-a978-ed82cc290b65,Flirty Teasing Lines,2025-06-25T16:37:18.424838+00:00,2025-06-26T19:59:16.918112+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
685c3614-78d8-800e-95eb-b117c535a7d3,Karate Duty Drama,2025-06-25T17:47:00.850775+00:00,2025-06-25T17:53:49.514162+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
685c78c6-00c0-800e-a22e-1b4219fbf769,Profitable Side Hustles Ideas,2025-06-25T22:31:34.199573+00:00,2025-06-25T22:31:57.030691+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
685c886a-fe9c-800e-99ef-3cb541033d2c,DIY Flight Sim Chair,2025-06-25T23:38:19.374370+00:00,2025-06-26T20:17:40.886692+00:00,gpt-4o,19,9,10,6,False,,project_enabled,conversations-001(2).json
685d3efa-aed8-800e-a664-000977e4876f,Study Import Failure Troubleshooting,2025-06-26T12:37:14.946484+00:00,2025-06-26T13:09:51.880374+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-001(2).json
685ee7f7-32f4-800e-8ff0-c94af1a14c37,Confluence API Test Time,2025-06-27T18:50:31.486081+00:00,2025-06-27T18:50:45.975144+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
685ee924-2984-800e-a569-829c548b3c3f,Flight Sim Chair Build,2025-06-27T18:55:32.616870+00:00,2025-06-27T20:42:27.763813+00:00,gpt-4o,6,3,3,0,False,,project_enabled,conversations-001(2).json
685eff88-8bb8-800e-83a8-270ef76f0036,DIY Flight Sim Chair,2025-06-27T20:31:05.129191+00:00,2025-06-27T20:34:51.702476+00:00,gpt-4o,4,2,2,5,False,,project_enabled,conversations-001(2).json
686005e9-89f0-800e-8be6-c77f7f58634c,Creative Side Hustles Ideas,2025-06-28T15:10:33.879765+00:00,2025-06-28T15:10:58.604060+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68616cfa-d9d8-800e-abbd-864aae464d76,Passionate About Innovation Draft,2025-06-29T16:42:35.010101+00:00,2025-06-29T19:17:49.130529+00:00,gpt-4o,34,17,17,0,False,,global_enabled,conversations-001(2).json
68629895-0a44-800e-804b-3fd63c07a0c6,Avatar fighter jet design,2025-06-30T14:00:53.222979+00:00,2025-06-30T14:02:18.004618+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
6862b4bc-63fc-800e-8ed1-9e9bdf6451cd,Disable Firewall CMD Methods,2025-06-30T16:01:00.694869+00:00,2025-06-30T16:01:18.431629+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68633848-8690-800e-bdb6-7a928d742f79,Linear Actuator Usage Guide,2025-07-01T01:22:16.905478+00:00,2025-07-01T01:27:03.487161+00:00,gpt-4o,4,2,2,3,False,,project_enabled,conversations-001(2).json
68640cea-8450-800e-9cf3-c5678197039e,Yoke Gimbal Design Tips,2025-07-01T16:29:30.983631+00:00,2025-07-01T16:44:19.988135+00:00,gpt-4o,4,2,2,0,False,,project_enabled,conversations-001(2).json
68653a1a-d6c8-800e-828e-f07b29977594,Orthanc Setup with Humor,2025-07-02T13:54:34.969036+00:00,2025-07-02T14:25:02.679855+00:00,gpt-4o,8,4,4,1,False,,global_enabled,conversations-001(2).json
68658213-c2dc-800e-b3ef-29de22bb4930,Jira Ticket Humor Ideas,2025-07-02T19:01:39.943774+00:00,2025-07-02T19:17:00.207470+00:00,gpt-4o,8,4,4,0,False,,global_enabled,conversations-001(2).json
68670929-2634-800e-a7cb-802dfc4e56cf,Coworker Docs Request Message,2025-07-03T22:50:17.439632+00:00,2025-07-07T13:03:29.238893+00:00,gpt-4o,7,3,4,0,False,,global_enabled,conversations-001(2).json
68670d11-aa34-800e-805f-4f83b6458932,Stepper motor wiring help,2025-07-03T23:06:58.156200+00:00,2025-07-03T23:13:10.630958+00:00,gpt-4o,10,4,6,1,False,,global_enabled,conversations-001(2).json
68682f34-b468-800e-a54e-94a2f1715ae8,Motor Lift Capacity Calculation,2025-07-04T19:44:53.168208+00:00,2025-07-04T20:06:34.106460+00:00,gpt-4o,12,6,6,1,False,,project_enabled,conversations-001(2).json
686bb9d8-316c-800e-89f5-30bc7d9e107c,OKR Presentation Rewrite,2025-07-07T12:13:12.429314+00:00,2025-07-07T12:55:38.040995+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-001(2).json
686bd083-0140-800e-b847-4b005a2ac741,Cios Spin Setup Help,2025-07-07T13:49:55.230673+00:00,2025-07-07T16:48:33.102122+00:00,gpt-4o,6,3,3,0,False,,global_enabled,conversations-001(2).json
686e6cd2-d184-800e-9b9b-034d36ad7a64,Referral Email Draft,2025-07-09T13:21:22.955104+00:00,2025-07-09T13:33:32.851880+00:00,gpt-4o,6,3,3,0,False,,global_enabled,conversations-001(2).json
68710231-9580-800e-a864-2c1275d4b8fc,CNC Seat Template Dimensions,2025-07-11T12:23:13.949681+00:00,2025-07-11T15:33:01.427361+00:00,gpt-4o,11,4,7,1,False,,project_enabled,conversations-001(2).json
68711853-b74c-800e-9696-a462a91f2c08,Allergist Specialty Explained,2025-07-11T13:57:39.852636+00:00,2025-07-11T14:35:26.003344+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-001(2).json
687149d0-d530-800e-bbc0-5006c1743169,ChatGPT Architecture Visualization,2025-07-11T17:28:50.217042+00:00,2025-07-11T17:28:57.644928+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68714a47-b490-800e-9355-e3e9deed288d,Nose Dive Squadron Emblem,2025-07-11T17:30:48.692358+00:00,2025-07-11T17:31:37.789343+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68724b20-5454-800e-8e90-94806e49ca0c,Epitaph Creation Ideas,2025-07-12T11:46:40.505768+00:00,2025-07-12T11:46:44.806492+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-001(2).json
68765f30-5a24-800e-8f5d-31bbb6cf6e11,LinkedIn Headline Suggestions,2025-07-15T14:01:20.653106+00:00,2025-07-16T18:45:19.993443+00:00,gpt-4o,6,3,3,0,False,,global_enabled,conversations-001(2).json
68771a02-f378-800e-be6a-a480cb8d609d,Teasing Banter Ideas,2025-07-16T03:18:27.100649+00:00,2025-07-16T03:21:26.271826+00:00,gpt-4o,6,3,3,1,False,,global_enabled,conversations-001(2).json
68771b3c-6394-800e-8b9c-100e98ffac77,Strategic Networking Advice,2025-07-16T03:23:40.596108+00:00,2025-08-29T11:09:30.838391+00:00,gpt-4o,68,34,34,8,False,,global_enabled,conversations-001(2).json
687a3ac5-5cb0-800e-837d-1c3fd7982843,Itemized list creation,2025-07-18T12:15:01.512206+00:00,2025-07-18T12:17:30.061560+00:00,gpt-4o,4,2,2,1,False,,global_enabled,conversations-002(2).json
687a4569-c1e0-800e-bc64-4d9e23c8bc1f,Late signature email humor,2025-07-18T13:00:26.055685+00:00,2025-07-21T12:35:29.532078+00:00,gpt-4o,3,2,1,0,False,,global_enabled,conversations-002(2).json
687a7274-5528-800e-8f9a-c0fc7c1ea166,Custom 3D Printed Insoles,2025-07-18T16:12:36.502365+00:00,2025-07-30T18:48:07.686756+00:00,gpt-4o,8,4,4,0,False,,global_enabled,conversations-002(2).json
687e303a-94e0-800e-bf71-b6ed748f62f0,Humorous military terms,2025-07-21T12:19:06.829658+00:00,2025-07-21T12:22:34.605090+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-002(2).json
687e341b-f120-800e-8aa7-9cd5ac1184eb,Humorous signature request,2025-07-21T12:35:40.131004+00:00,2025-09-22T14:07:52.545756+00:00,gpt-4o,22,11,11,0,False,,global_enabled,conversations-002(2).json
687f7ed2-718c-800e-ad3d-79110dba2c9b,Audit document formatting,2025-07-22T12:06:42.648060+00:00,2025-07-22T13:39:16.007190+00:00,gpt-4o,8,4,4,2,False,,global_enabled,conversations-002(2).json
68802131-ec88-800e-b73b-36afa7ef0924,PPL Career Opportunities,2025-07-22T23:39:30.141344+00:00,2025-07-22T23:39:44.822443+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-002(2).json
68811b62-862c-800e-b14f-2b3d23187b9c,LW_Breakdown,2025-07-23T17:26:59.072900+00:00,2025-12-14T20:17:24.847464+00:00,gpt-5-2,989,483,506,73,False,,global_enabled,conversations-002(2).json
68824a13-d994-800e-8502-da74153b4515,Building Attraction Tension,2025-07-24T14:58:28.397076+00:00,2025-07-29T21:57:00.305773+00:00,gpt-4o,22,11,11,1,False,,global_enabled,conversations-002(2).json
688377b1-5fb4-8325-94c3-70f9ecf4360e,Improve appendix content,2025-07-25T12:25:21.867752+00:00,2025-07-25T12:27:12.532135+00:00,gpt-4o,2,1,1,1,False,,global_enabled,conversations-002(2).json
68863900-47e8-8331-8319-4c8c32defc8a,Adrenaline Experience Proposal,2025-07-27T14:34:40.872210+00:00,2025-08-06T11:43:59.319048+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-002(2).json
68868e80-5298-8326-b019-2119e2824b21,Tattoo Design Concept,2025-07-27T20:39:28.943320+00:00,2025-07-28T01:19:25.304128+00:00,gpt-4o,12,6,6,0,False,,global_enabled,conversations-002(2).json
688752a3-8de8-8322-a73e-5d2da3b68173,Out Sick Message Ideas,2025-07-28T10:36:20.984006+00:00,2025-07-28T10:36:27.311973+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-002(2).json
68876a0a-9a54-832d-8ba0-e85e6946f1a7,Teasing Flirty Banter,2025-07-28T12:16:10.933742+00:00,2025-07-28T12:18:18.096732+00:00,gpt-4o,4,2,2,0,False,,global_enabled,conversations-002(2).json
688829d8-0798-8330-b1a5-a6260b0fb302,Robotic Systems PM Support,2025-07-29T01:54:32.794538+00:00,2025-07-29T02:01:40.655969+00:00,gpt-4o,6,3,3,0,False,,global_enabled,conversations-002(2).json
68893d38-abf0-8320-96f9-2379ee8556bb,teams Rewrite-f,2025-07-29T21:29:29.448825+00:00,2025-08-11T04:53:15.095472+00:00,gpt-5,62,31,31,3,False,,global_enabled,conversations-002(2).json
688a654b-4f2c-8328-b4ef-d400f23c1221,Response tone suggestion,2025-07-30T18:32:43.864907+00:00,2025-07-30T18:41:14.329777+00:00,gpt-4o,6,3,3,0,False,,global_enabled,conversations-002(2).json
688d547a-452c-8324-afd0-33dde92d0dd0,Neighbor conversation starters,2025-08-01T23:57:47.219183+00:00,2025-08-02T00:30:48.927593+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-002(2).json
68913335-8488-8323-81c0-e8845f858d19,Aces,2025-08-04T22:24:54.366693+00:00,2025-08-06T21:16:20.922471+00:00,gpt-4o,82,41,41,3,False,,global_enabled,conversations-002(2).json
689135d4-ddd4-8326-a405-7dd9b4ef07fc,Scammed by text signs,2025-08-04T22:36:29.654275+00:00,2025-08-04T22:36:39.554294+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-002(2).json
68978f4b-1884-8332-974f-f705b25788da,Gutting mountain bike forks,2025-08-09T18:14:10.698965+00:00,2025-08-23T13:19:46.893407+00:00,gpt-5,58,24,34,12,False,,global_enabled,conversations-002(2).json
689872ff-874c-832a-b526-387803c2d703,Tattoo concept jungle jaguar,2025-08-10T10:25:24.243950+00:00,2025-08-10T10:26:37.583288+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
6899f27e-7efc-8324-b700-598e7ebfe5a5,Banter escalation tips,2025-08-11T13:39:15.038821+00:00,2025-08-11T13:50:10.198489+00:00,gpt-5,4,2,2,1,False,,global_enabled,conversations-002(2).json
689b55e3-5118-832e-afcc-6ebadb794c06,Flirting with boundaries,2025-08-12T14:55:34.388396+00:00,2025-08-12T15:53:28.775823+00:00,gpt-5,18,9,9,0,False,,global_enabled,conversations-002(2).json
689b677e-d85c-8321-b35c-569a54e1cbce,Re-engagement campaign strategy,2025-08-12T16:10:41.845557+00:00,2025-08-12T16:10:54.890429+00:00,gpt-5,2,1,1,1,False,,global_enabled,conversations-002(2).json
689ea5fc-5554-8326-a0ac-d1eea841dd77,Flirty neighbor responses,2025-08-15T03:14:06.727148+00:00,2026-06-09T02:39:19.706919+00:00,gpt-5-5,8,4,4,0,False,,global_enabled,conversations-002(2).json
689fbe6f-dd1c-8327-8573-fd632e5afbba,Roth IRA for down payment,2025-08-15T23:11:00.977884+00:00,2025-08-15T23:11:11.239478+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
689fc94e-7c28-8326-bd0d-1d23d242347e,Benefits for first-time buyers,2025-08-15T23:57:51.712762+00:00,2025-08-15T23:58:01.867693+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68a09c85-46f4-8324-8ed1-93a2c9f6aaf2,Sexy rating offer,2025-08-16T14:58:13.988428+00:00,2025-08-17T11:19:42.642713+00:00,gpt-5,26,13,13,7,False,,global_enabled,conversations-002(2).json
68a0f30c-899c-8333-8c1c-13ac09357a13,Find celeb look alike,2025-08-16T21:07:26.946886+00:00,2025-08-16T21:10:46.849619+00:00,gpt-5,4,2,2,10,False,,global_enabled,conversations-002(2).json
68a1aa08-f05c-8331-9c8f-e3a9fcd39e69,Response suggestions analysis,2025-08-17T10:08:10.507134+00:00,2025-08-17T10:08:20.763172+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68a23b03-b1e0-8321-aa29-f654c2ee6b30,Direct and mysterious tips,2025-08-17T20:26:44.894673+00:00,2025-08-17T20:43:25.394747+00:00,gpt-5,16,8,8,0,False,,global_enabled,conversations-002(2).json
68a240a2-b5c8-832e-8501-d0aefd2ef298,Reconnect video script,2025-08-17T20:50:43.382100+00:00,2025-08-21T01:03:42.850982+00:00,gpt-5,56,29,27,0,False,,global_enabled,conversations-002(2).json
68a33ce0-a47c-8329-9011-789cd3ad2295,Configure SSD as removable,2025-08-18T14:47:48.745356+00:00,2025-08-18T18:51:40.073082+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68a3c901-95c8-8333-add0-346133faf4f7,Supermarket opener tips,2025-08-19T00:44:52.335747+00:00,2025-08-19T00:50:27.444053+00:00,gpt-5,8,4,4,1,False,,global_enabled,conversations-002(2).json
68a3de10-a3f0-8331-9c73-6ad7a085c7ec,Gym openers for women,2025-08-19T02:14:43.555341+00:00,2025-08-19T12:09:38.225614+00:00,gpt-5,10,5,5,1,False,,global_enabled,conversations-002(2).json
68a4abfe-4428-8321-98aa-15dffefb4626,New chat,2025-08-19T16:53:24.584226+00:00,2025-08-19T17:02:50.929104+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
68a4cd2b-5944-8328-bdc1-5e948faeab53,Jira ticket draft,2025-08-19T19:15:20.742943+00:00,2025-08-19T19:16:01.000146+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68a63384-c448-8332-8f79-070182bbcd04,Message rewrite suggestions,2025-08-20T20:43:49.995981+00:00,2025-08-21T13:56:11.765778+00:00,gpt-5,4,2,2,1,False,,global_enabled,conversations-002(2).json
68a88e80-cd38-8323-87fa-954b0cf4ee37,Rewrite for co-worker,2025-08-22T15:36:35.487435+00:00,2025-10-15T14:00:26.771533+00:00,gpt-5,16,8,8,2,False,,global_enabled,conversations-002(2).json
68a9ac47-4630-832d-8f49-aadfbf35e009,Tattoo concept design,2025-08-23T11:56:00.735627+00:00,2025-08-23T12:00:28.110136+00:00,gpt-5,6,3,3,0,False,,global_enabled,conversations-002(2).json
68ac6d21-1abc-8332-a97a-93f759c8bcf3,Funny signature request,2025-08-25T14:04:10.618062+00:00,2025-08-25T17:28:45.014924+00:00,gpt-5,8,4,4,0,False,,global_enabled,conversations-002(2).json
68acafe4-f718-832d-b1f9-9e9762786e29,Manager explanation advice,2025-08-25T18:49:20.935334+00:00,2025-08-25T18:49:51.273304+00:00,gpt-5,3,1,2,0,False,,global_enabled,conversations-002(2).json
68af107e-e664-8323-8f85-2e3548d5dd84,Response options for friend,2025-08-27T14:04:50.600394+00:00,2026-01-02T16:17:41.524972+00:00,gpt-4o,8,4,4,1,False,,global_enabled,conversations-002(2).json
68b18c17-8188-8328-9eab-0983e6f6ee36,Good response suggestion,2025-08-29T11:16:41.666669+00:00,2025-08-29T11:16:50.909396+00:00,gpt-4o,2,1,1,1,False,,global_enabled,conversations-002(2).json
68b1a8f3-ff60-8323-9ba5-dc278c113d26,Chill hangout suggestions,2025-08-29T13:19:48.495290+00:00,2025-09-03T13:35:28.013477+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-002(2).json
68b1e7cf-3530-8332-b85e-3af04a287d29,Funny digital signature ask,2025-08-29T17:48:29.908267+00:00,2025-09-03T12:06:25.547709+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68b22860-82e4-8321-b3bd-6e1e7af6e88e,New chat,2025-08-29T22:23:31.311012+00:00,2025-08-29T22:25:51.836963+00:00,gpt-4o,4,2,2,1,False,,global_enabled,conversations-002(2).json
68b61fa2-e194-8326-a83d-04c1e0393139,Transcribe audio file,2025-09-01T22:35:40.153207+00:00,2025-09-01T22:43:57.065811+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
68b8e90f-aebc-832d-b887-a6fcc219a1fb,Create message for friend,2025-09-04T01:19:13.144390+00:00,2025-09-04T01:22:15.630338+00:00,gpt-4o,8,4,4,1,False,,global_enabled,conversations-002(2).json
68c2b9e4-39bc-8332-93c0-0ef953765efe,Release plan questions,2025-09-11T12:04:35.519273+00:00,2025-09-11T12:15:59.224935+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68c40dd8-9ad8-8333-826d-fc7cb76734af,Art and animatronics ideas,2025-09-12T12:11:06.038208+00:00,2025-11-11T04:18:18.573480+00:00,gpt-5,26,13,13,0,False,,global_enabled,conversations-002(2).json
68c40f34-c8f8-832b-abc1-8db59d04b597,New chat,2025-09-12T12:16:53.297776+00:00,2025-09-12T12:17:06.272015+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-002(2).json
